feature_index,feature,importance
1972,team2_stats.opponent-yes-run-first-inning-pct.Rank,0.4242719961509986
1448,team2_stats.luck-by-other.Rating,0.4240566661550711
1789,team2_stats.opponent-rbis-per-game.Last 3,0.42400742235675937
1857,team2_stats.opponent-stolen-base-pct.Home,0.4235800963867492
1904,team2_stats.opponent-team-left-on-base-per-game.2023,0.42204482051269854
857,team1_stats.opponent-yes-run-first-inning-pct.2023,0.4199404351094686
640,team1_stats.opponent-no-run-first-inning-pct.2023,0.41910156828287126
544,team1_stats.opponent-grounded-into-double-plays-per-game.Home,0.41848877323337813
1963,team2_stats.opponent-win-pct-close-games.Last 1,0.41822056292102877
337,team1_stats.luck-by-other.Rank,0.41807502906628624
926,team1_stats.sacrifice-hits-per-game.Rank,0.41767109622162996
298,team1_stats.last-10-games-by-other.Lo,0.4171178883398778
1229,team2_stats.double-plays-per-game.2023,0.4170272620171647
94,team1_stats.batting-average.Last 3,0.4166446941261418
1329,team2_stats.hits-for-extra-bases-pct.Last 3,0.41657145597258355
2036,team2_stats.sacrifice-hits-per-game.Rank,0.4165649197571455
2235,weather.temperature,0.41619910646960245
322,team1_stats.last-5-games-by-other.Hi,0.41512818590578365
1651,team2_stats.opponent-grounded-into-double-plays-per-game.2022,0.41497223054723614
1935,team2_stats.opponent-walks-per-9.Last 1,0.41359325473855
1394,team2_stats.in-division-sos-by-other.Hi,0.4130528024498631
1894,team2_stats.opponent-strikeouts-per-game.Last 3,0.41143069964527845
1388,team2_stats.home-runs-per-game.Rank,0.4102259375640009
252,team1_stats.home-by-other.Lo,0.4099084634840875
1953,team2_stats.opponent-win-pct-all-games.2023,0.4098323735931513
723,team1_stats.opponent-shutouts.2022,0.40942581074884
771,team1_stats.opponent-strikeout-pct.Rank,0.40920869613889654
2134,team2_stats.team-left-on-base-per-game.Last 3,0.4077717123454345
1033,team1_stats.triples-per-game.2022,0.4077664468169299
936,team1_stats.season-sos-by-other.Rating,0.40775481075182285
1593,team2_stats.opponent-doubles-per-game.Last 3,0.40759882486422866
20,team1_stats.3rd-inning-runs-per-game.Away,0.40705137195716246
283,team1_stats.in-division-by-other.Rating,0.40694688521359546
1684,team2_stats.opponent-hits-per-game.Last 3,0.40632595674071226
270,team1_stats.home-runs-per-9.Last 3,0.40590643421360706
296,team1_stats.last-10-games-by-other.Hi,0.40423876400450737
1603,team2_stats.opponent-earned-runs-against-per-game.2023,0.404072342531827
358,team1_stats.non-division-sos-by-other.Rating,0.4025130354087468
106,team1_stats.caught-stealing-per-game.Home,0.4024973522328207
133,team1_stats.earned-run-average.2023,0.4015979057192633
41,team1_stats.6th-inning-runs-per-game.Away,0.40147059857085887
2133,team2_stats.team-left-on-base-per-game.Last 1,0.40143073207724955
1045,team1_stats.vs-11-16-by-other.Hi,0.40022454654368345
834,team1_stats.opponent-walks-per-game.Rank,0.3981566222349244
1257,team2_stats.errors-per-game.2023,0.3981359691533294
690,team1_stats.opponent-runners-left-in-scoring-position-per-game.Away,0.39737754090448296
1013,team1_stats.strikeouts-per-walk.2023,0.3972401482746155
832,team1_stats.opponent-walks-per-game.Last 1,0.3957841322540679
1078,team1_stats.walks-per-9.Rank,0.3956271008164025
797,team1_stats.opponent-team-left-on-base-per-game.Last 1,0.3952802102482189
1897,team2_stats.opponent-strikeouts-per-walk.2023,0.3950017682831373
2204,team2_stats.win-pct-all-games.2023,0.3948837518137576
1507,team2_stats.opponent-4th-inning-runs-per-game.Home,0.39484751918766126
1393,team2_stats.in-division-by-other.Rating,0.39442077220787525
1312,team2_stats.grounded-into-double-plays-per-game.Away,0.3939224295981428
1221,team2_stats.consistency-by-other.Last,0.3937061060779914
1159,team2_stats.7th-inning-runs-per-game.Home,0.3932044933707788
330,team1_stats.left-on-base-per-game.Home,0.39293843028094977
500,team1_stats.opponent-errors-per-game.2023,0.3925211491359941
782,team1_stats.opponent-strikeouts-per-game.Home,0.3924921730303379
2226,weather.dewpoint,0.39217169996873946
2041,team2_stats.schedule-strength-by-other.Rating,0.3919305131533572
