feature_index,feature,importance
1771,team2_stats.opponent-outs-pitched-per-game.2023,0.4218117077441243
2131,team2_stats.team-left-on-base-per-game.Away,0.4217142596332193
1788,team2_stats.opponent-rbis-per-game.Last 1,0.420603472296541
1041,team1_stats.vs-1-5-by-other.Last,0.41982483269138793
236,team1_stats.hits-per-run.2023,0.41934098175854667
1327,team2_stats.hits-for-extra-bases-pct.Home,0.41909401131567126
62,team1_stats.9th-inning-runs-per-game.Away,0.4175992592313036
1123,team2_stats.2nd-inning-runs-per-game.Away,0.4175013358647389
1170,team2_stats.9th-inning-runs-per-game.2022,0.4159042042891365
754,team1_stats.opponent-stolen-bases-attempted.Home,0.41540296854435266
1882,team2_stats.opponent-strikeouts-per-9.2022,0.41469662580680783
52,team1_stats.7th-inning-runs-per-game.Rank,0.41446910764249967
1255,team2_stats.earned-runs-against-per-game.Rank,0.41441299026371636
741,team1_stats.opponent-slugging-pct.Last 1,0.41405440459280374
1403,team2_stats.isolated-power.Last 1,0.41328761827340926
1100,team1_stats.win-pct-close-games.2022,0.41310447953509655
1244,team2_stats.earned-run-average.Away,0.4128535136318025
915,team1_stats.sacrifice-flys-per-game.Away,0.4120340541143437
1539,team2_stats.opponent-9th-inning-runs-per-game.2022,0.4119553967849621
1021,team1_stats.team-left-on-base-per-game.Away,0.41177843336589004
1465,team2_stats.non-division-sos-by-other.Last,0.4104844908685036
1696,team2_stats.opponent-home-run-pct.Home,0.41038176725743386
268,team1_stats.home-runs-per-9.Home,0.4099378662376933
449,team1_stats.opponent-at-bats-per-home-run.Rank,0.40976274237496246
1941,team2_stats.opponent-walks-per-game.Home,0.4085758918553427
1048,team1_stats.vs-11-16-by-other.Rank,0.4081352734933846
634,team1_stats.opponent-left-on-base-per-game.Away,0.40799431472123826
796,team1_stats.opponent-team-left-on-base-per-game.Home,0.4078544111288372
82,team1_stats.away-by-other.Last,0.4074839748471631
1828,team2_stats.opponent-secondary-average.Away,0.40734656905252764
1491,team2_stats.opponent-2nd-inning-runs-per-game.2023,0.4070908316292833
729,team1_stats.opponent-shutouts.Rank,0.40645039312716547
702,team1_stats.opponent-sacrifice-flys-per-game.2022,0.4062833070799274
190,team1_stats.future-sos-by-other.Lo,0.4061699829410156
